Loan ID,Borrower ID,Borrower Name,Gender,Borrower Age,Marital Status,Borrower Address,Borrower Email,Borrower Phone Number,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Credit Score,Income,Employment Status,Loan Origination Date,Loan Paid Date
729,2642,Jordan Sawyer,Male,44,Married,"853 Farmer Loaf Apt. 378
Lake Jose, NC 49332",jordan.sawyer@yapi.com,911-358-5577x2620,46094,Personal Loan,7.64,1 years,In Arrears,717,61490,Employed,10/6/2020, 
1073,2589,Phillip Brown,Male,52,Not Married,"455 Jacob Lake Suite 451
Port Katie, IL 82877",phillip.brown@yapi.com,6002646435,16154.13,Mortgage,4.81,3 years,Paid Off,703,35998,Employed,7/11/2020,10/11/2023 0:00
981,3532,Kathleen Lowe,Female,54,Not Married,"9027 Vazquez Mission
Jonesstad, PA 88018",kathleen.lowe@yapi.com,771.370.9934x3864,24354.32,Personal Loan,8.76,3 years,Defaulted,609,28279,Employed,7/16/2020, 
1358,2412,Shelley King,Male,37,Married,"083 Fisher Brooks
Susanhaven, MI 34831",shelley.king@yapi.com,(943)263-8780x06399,10586.84,Personal Loan,7.35,4 years,Defaulted,709,42278,Self-Employed,10/3/2018, 
929,2283,Robert Lee,Female,54,Married,"402 William Union Suite 522
Humphreyport, DC 48075",robert.lee@yapi.com,640-980-3947,68169.48,Mortgage,9.1,3 years,Paid Off,741,70251,Employed,12/16/2020,12/16/2023 0:00
1211,1608,Amanda Peck,Female,46,Not Married,"30709 Stephanie Circle
Caitlynburgh, IN 84943",amanda.peck@yapi.com,423-975-9513,13547.44,Mortgage,5.68,2 years,Paid Off,669,77281,Employed,6/18/2021,1/18/2024 0:00
1202,3264,Barbara Evans,Male,30,Married,"918 Cheryl Trail
Port Calvintown, ID 68639",barbara.evans@yapi.com,(435)761-9285x443,22443.75,Personal Loan,3.6,1 years,Defaulted,728,38138,Self-Employed,6/26/2019, 
918,2685,Felicia Clark,Female,31,Married,"093 Jessica Tunnel
East Caitlinview, UT 05680",felicia.clark@yapi.com,+1-522-873-2612x04128,8015.13,Auto Loan,3.18,3 years,Paid Off,784,31944,Employed,7/19/2019,11/19/2022 0:00
741,2112,Jillian Salas,Female,40,Married,"PSC 3842, Box 6210
APO AA 11907",jillian.salas@yapi.com,2249734343,46742.01,Mortgage,2.27,4 years,Paid Off,695,78504,Employed,11/5/2020,5/5/2025 0:00
609,2479,Mark Mason,Male,34,Married,"Unit 7484 Box 8205
DPO AE 04099",mark.mason@yapi.com,001-316-952-8466,9599.33,Mortgage,9.65,3 years,Paid Off,661,39461,Employed,7/6/2019,10/6/2022 0:00
356,2302,Michael Gray,Male,40,Married,"26851 Carpenter Center Suite 158
Port Rita, UT 28136",michael.gray@yapi.com,912.805.7471,46093.71,Commercial Loan,2.89,4 years,In Arrears,652,58494,Employed,10/7/2020, 
239,2659,Tammy Pena,Male,28,Not Married,"27657 Fox Divide
Brookestad, NH 83594",tammy.pena@yapi.com,001-564-366-1752x9587,10750.73,Personal Loan,3.88,2 years,Defaulted,792,25219,Employed,4/26/2020, 
951,3635,Harold Turner,Male,31,Not Married,"0688 Raven Manors Suite 095
West Dianestad, UT 23879",harold.turner@yapi.com,428-481-4227,24292.92,Auto Loan,2.5,5 years,Paid Off,715,45524,Employed,11/6/2019,11/6/2024 0:00
1160,3661,Nicholas Carter,Male,54,Not Married,"9560 Martinez Overpass
Waltonburgh, MA 95582",nicholas.carter@yapi.com,999.784.4942x21348,11206.13,Mortgage,4.8,3 years,Defaulted,689,45972,Employed,8/7/2020, 
1424,1921,Paula Pearson,Male,32,Married,"9720 Murphy Glens
Josephberg, FL 45749",paula.pearson@yapi.com,306-703-8171x73052,27489.76,Commercial Loan,3.97,3 years,Paid Off,834,59287,Employed,5/21/2020,6/21/2023 0:00
661,2705,Mr. Jimmy Berry,Female,39,Not Married,"546 Mendoza Mission Apt. 841
Muellerfurt, MS 99430",mr..jimmy.berry@yapi.com,(586)908-1137x05001,9744.83,Mortgage,3.32,4 years,Paid Off,477,19003,Unemployed,6/3/2019,1/3/2024 0:00
1440,3201,Steven Marsh,Male,38,Married,"Unit 9904 Box 6036
DPO AA 23153",steven.marsh@yapi.com,(336)831-1541x114,1895.51,Commercial Loan,8.38,2 years,In Arrears,839,25796,Employed,2/17/2020, 
1267,2951,Jack Alvarado,Female,49,Married,"13223 Francisco Lane Suite 057
South Katherine, WV 82985",jack.alvarado@yapi.com,867-302-5609x2236,22117.81,Mortgage,9.54,3 years,Paid Off,846,30196,Employed,11/15/2019,10/15/2023 0:00
996,1818,Julie Herman,Male,53,Not Married,"00549 Sutton Ridges Suite 242
West Catherine, MS 22362",julie.herman@yapi.com,001-839-224-6986x29979,27551.57,Commercial Loan,2.99,3 years,Paid Off,757,32185,Self-Employed,12/16/2020,9/16/2024 0:00
1317,3421,Paul Jones,Male,32,Married,"144 Petersen Highway
Port Michelle, MH 04440",paul.jones@yapi.com,774-642-3977,32207.55,Personal Loan,7.3,4 years,Paid Off,690,55212,Self-Employed,11/20/2018,2/20/2023 0:00
991,1739,Jon Johnson,Male,41,Married,"5409 Madeline Stravenue Suite 995
Hopkinsbury, IN 07498",jon.johnson@yapi.com,948.290.1415x130,27526.92,Mortgage,8.95,5 years,Paid Off,600,54835,Employed,5/15/2020,5/15/2025 0:00
859,3866,Lindsay Orozco,Male,53,Not Married,"8756 Flowers Tunnel
Port Stephen, OH 36353",lindsay.orozco@yapi.com,416.741.4206x71688,51210.58,Auto Loan,8.19,1 years,Defaulted,827,63727,Employed,5/7/2020, 
522,2894,Elizabeth Fitzpatrick,Male,28,Married,"0859 Samuel Squares
Lake Shannon, OR 05435",elizabeth.fitzpatrick@yapi.com,(508)933-4757x2450,5636.99,Auto Loan,8.62,1 years,In Arrears,679,50388,Employed,5/24/2019, 
1371,3643,Laura Scott,Male,36,Married,"5626 Miller Skyway Apt. 063
New Nancystad, OK 90363",laura.scott@yapi.com,001-334-289-7028,10401.49,Commercial Loan,9.43,3 years,Paid Off,640,27015,Employed,1/18/2021,7/18/2024 0:00
638,1758,Benjamin Wilson,Male,39,Married,"68332 Baker Parks
South Douglasport, NH 20061",benjamin.wilson@yapi.com,+1-273-918-7907x8704,12549.35,Mortgage,9.45,3 years,In Arrears,843,28003,Employed,7/9/2020, 
81,2452,Christopher Reed,Male,43,Married,"6381 Burke Corners Suite 715
Anthonyview, NY 77183",christopher.reed@yapi.com,(695)746-5179x21531,28626.35,Auto Loan,4.82,1 years,Defaulted,698,28822,Employed,3/7/2021, 
50,2779,Susan Cisneros,Female,52,Not Married,"902 Terry Row Suite 261
Simsburgh, AZ 77543",susan.cisneros@yapi.com,(821)266-5911x0628,4208.1,Commercial Loan,7.45,4 years,Defaulted,612,25037,Self-Employed,6/23/2019, 
125,1842,Samuel Hamilton,Male,49,Married,"64701 Jimenez Circles
Port Laura, MA 34541",samuel.hamilton@yapi.com,001-854-764-8613x684,15971.79,Personal Loan,9.41,2 years,Paid Off,781,25225,Employed,5/4/2021,8/4/2023 0:00
452,2544,Mary Burnett,Male,52,Married,"24164 Bryant Trace
Johnsonfort, ME 19750",mary.burnett@yapi.com,(239)453-7149x7064,37311.1,Personal Loan,6.13,1 years,Paid Off,823,43268,Self-Employed,9/21/2021,2/21/2023 0:00
1134,2706,John Sullivan,Male,41,Married,"60636 Peter Rapid Apt. 655
Connormouth, VT 09994",john.sullivan@yapi.com,001-254-215-4785x4923,1752.6,Personal Loan,2.73,4 years,In Arrears,798,35358,Employed,6/2/2020, 
1496,1882,Paul Robinson,Female,44,Not Married,"11441 Medina Highway
Garnerburgh, KY 98431",paul.robinson@yapi.com,+1-909-409-7477x3249,13574.47,Auto Loan,6.58,2 years,Paid Off,824,69191,Self-Employed,11/18/2019,12/18/2021 0:00
562,2131,Charlene Campbell,Male,38,Not Married,"Unit 2621 Box 3248
DPO AE 68932",charlene.campbell@yapi.com,206.377.6295,10128.22,Personal Loan,8.34,2 years,Defaulted,768,38064,Self-Employed,4/21/2020, 
413,3215,Colleen Barton,Female,45,Not Married,"635 Turner Squares
Garciastad, WY 08319",colleen.barton@yapi.com,(234)657-7299x618,14686.46,Commercial Loan,9.65,2 years,Paid Off,725,27048,Employed,7/22/2019,12/22/2021 0:00
23,2423,Larry Thomas,Female,49,Married,"275 Robert Summit Apt. 634
Newtonfort, WY 67524",larry.thomas@yapi.com,738.740.0520x12483,5843.5,Commercial Loan,7.54,4 years,Paid Off,708,39813,Employed,7/15/2020,8/15/2024 0:00
626,1667,Christine Nelson,Male,53,Married,"707 Sandy Squares
New Kathleen, PR 40356",christine.nelson@yapi.com,001-790-301-5139x60225,19750.87,Personal Loan,5.97,4 years,Defaulted,773,63270,Self-Employed,7/17/2019, 
360,2422,Maria West,Male,46,Not Married,"61583 Craig Street Apt. 043
Christineburgh, LA 35251",maria.west@yapi.com,917-907-3331x08845,22976.39,Auto Loan,3.07,2 years,Paid Off,839,57414,Employed,7/27/2020,7/27/2022 0:00
177,2366,Stacy Ramirez,Male,52,Not Married,"255 Mercer Plaza Apt. 819
Brendafurt, VA 16933",stacy.ramirez@yapi.com,627.673.2376x0878,5540.83,Commercial Loan,4.46,4 years,Paid Off,487,13215,Unemployed,10/10/2019,2/10/2024 0:00
1202,1838,Joseph Williams,Male,52,Married,"Unit 9381 Box 2495
DPO AE 98684",joseph.williams@yapi.com,956.965.2168,68213.82,Auto Loan,8.51,1 years,Paid Off,842,69905,Employed,11/21/2018,6/21/2020 0:00
237,2947,Ashley Bolton,Male,38,Married,"0396 Elizabeth Hills
Gonzalesstad, SD 15813",ashley.bolton@yapi.com,(764)670-8989x58301,57837.48,Commercial Loan,8.79,1 years,In Arrears,808,62994,Employed,4/10/2020, 
1262,3862,Doris Moreno,Male,32,Married,"673 Micheal Harbor
North Andrewfort, WA 27755",doris.moreno@yapi.com,(641)328-5492x4158,15046.37,Mortgage,2.82,1 years,In Arrears,770,27858,Employed,7/14/2020, 
1429,2727,Justin Holmes,Female,31,Married,"9455 Crawford Forest Suite 268
South Harry, OR 75425",justin.holmes@yapi.com,568.694.2212,35341.11,Auto Loan,6.44,4 years,Paid Off,807,53950,Employed,4/4/2021,3/4/2026 0:00
1115,2937,Michelle Davis,Male,30,Not Married,"071 Kara Manors
Michellestad, MN 34367",michelle.davis@yapi.com,5154522282,32560.12,Personal Loan,8.59,4 years,Defaulted,667,35756,Employed,3/17/2020, 
804,2426,Jeremy Knight,Male,51,Married,"PSC 5454, Box 9398
APO AP 00819",jeremy.knight@yapi.com,(327)651-0325,2272.37,Personal Loan,7.93,4 years,Paid Off,510,9176,Unemployed,8/24/2020,11/24/2024 0:00
372,2619,Alexandria Spencer,Female,45,Married,"886 Tracy Brook
Ramosfurt, NY 39613",alexandria.spencer@yapi.com,681.775.6156,3148.09,Auto Loan,5.37,2 years,Defaulted,571,13197,Unemployed,5/2/2019, 
415,2210,Richard Chandler,Male,48,Not Married,"794 Megan Unions Apt. 455
Geraldshire, WY 05731",richard.chandler@yapi.com,325-802-2841x8828,56638.16,Personal Loan,4.19,4 years,Paid Off,649,57635,Self-Employed,12/2/2018,9/2/2023 0:00
1382,3109,Bonnie Novak,Male,44,Married,"80835 Caleb Inlet Suite 992
Lake Heidi, AS 28791",bonnie.novak@yapi.com,(472)960-4362x0967,6139.94,Mortgage,7.51,1 years,In Arrears,352,16503,Unemployed,10/18/2019, 
691,2984,Lawrence Gordon,Male,34,Not Married,"227 Rice Ramp Suite 128
South Christophermouth, SC 74775",lawrence.gordon@yapi.com,746-443-7468,29685.53,Commercial Loan,6.57,3 years,Paid Off,803,45380,Employed,4/21/2021,5/21/2024 0:00
292,2473,Karen Bell,Male,30,Married,"033 Powell Isle Suite 087
East Jessicaside, ME 71324",karen.bell@yapi.com,(814)505-7227x2275,12077.65,Mortgage,3,1 years,Defaulted,788,42243,Self-Employed,12/30/2020, 
1175,2415,Connor Schmidt,Female,38,Not Married,"327 Kevin Village
Nealberg, IN 90491",connor.schmidt@yapi.com,001-758-855-8259x97713,36259.77,Auto Loan,7.3,1 years,Paid Off,611,38297,Employed,4/3/2020,1/3/2022 0:00
875,3829,Kent Stewart,Male,48,Married,"0936 Ashley Lock Suite 205
Russellburgh, PW 04614",kent.stewart@yapi.com,001-607-510-8446,33371.72,Personal Loan,5.99,1 years,Paid Off,657,43160,Employed,8/11/2019,1/11/2021 0:00
616,3983,Rachel Hart,Male,28,Married,"6585 Denise Ports
Bryantstad, KS 33307",rachel.hart@yapi.com,001-264-590-9924x0213,18704.93,Commercial Loan,8.24,1 years,Paid Off,663,36729,Employed,10/14/2020,4/14/2022 0:00
1489,2290,William Day,Male,39,Married,"0457 Justin Haven Suite 326
Carneyville, VT 14485",william.day@yapi.com,+1-540-961-9865x417,29759.47,Auto Loan,9.8,2 years,Paid Off,840,37376,Employed,7/4/2021,1/4/2024 0:00
42,3036,Judith Harris,Male,45,Married,"982 Cory Station
West Joshua, DC 25811",judith.harris@yapi.com,355.551.0631,21523.14,Personal Loan,5.88,4 years,In Arrears,754,40527,Self-Employed,5/18/2019, 
622,1896,Jose Marsh,Male,30,Married,"6227 Natasha Route
Jonesstad, DC 76450",jose.marsh@yapi.com,344-338-0828x6689,1266.11,Mortgage,7,3 years,Defaulted,645,40829,Employed,6/1/2020, 
802,3775,Steven Evans,Female,29,Married,"9720 Carney Via Suite 028
Murphyport, WA 08858",steven.evans@yapi.com,869.701.0278x99666,22368.51,Auto Loan,6.09,4 years,Paid Off,745,48393,Self-Employed,12/20/2019,2/20/2024 0:00
1207,3249,Tyler Castillo,Male,35,Not Married,"071 Smith Prairie Apt. 501
Brownshire, SC 56943",tyler.castillo@yapi.com,275.252.9476x50387,38247.86,Auto Loan,6.7,4 years,Paid Off,653,69505,Employed,4/7/2021,4/7/2025 0:00
139,1747,Thomas Love,Female,53,Married,"2334 Martinez Locks
East Whitneyside, MN 60370",thomas.love@yapi.com,8846212071,12047.91,Commercial Loan,4.64,4 years,In Arrears,609,78634,Self-Employed,1/20/2021, 
257,3014,Thomas Collins,Male,51,Not Married,"077 Andrew Port
Travisbury, NH 37372",thomas.collins@yapi.com,(961)543-2679x2303,15063.71,Commercial Loan,3.13,2 years,Paid Off,740,58108,Self-Employed,4/1/2020,4/1/2022 0:00
17,2791,Lucas Stevens,Male,47,Married,"801 Lauren Forest Suite 981
West Antoniotown, FM 13395",lucas.stevens@yapi.com,001-491-758-3282x272,57459.89,Mortgage,2.41,4 years,Paid Off,647,58305,Self-Employed,12/5/2019,10/5/2024 0:00
505,2037,Kristina Mcgrath,Male,45,Not Married,"51448 Beth Dam
Brianstad, MO 85794",kristina.mcgrath@yapi.com,001-713-367-2184x34270,7507.89,Personal Loan,5.76,2 years,Paid Off,343,12468,Unemployed,9/9/2019,11/9/2021 0:00
893,3411,David Duncan,Male,53,Married,"434 Kristina Wall Apt. 224
South Shawntown, MP 42594",david.duncan@yapi.com,932-996-8010x29187,47523.68,Mortgage,2.88,2 years,Paid Off,615,73707,Employed,7/20/2019,1/20/2022 0:00
176,1816,Christopher Miller,Male,40,Married,"96419 Bright Stream
South Amanda, CT 05284",christopher.miller@yapi.com,769-402-8784,61882.19,Personal Loan,5.35,1 years,Paid Off,659,72707,Employed,8/18/2020,7/18/2022 0:00
714,2290,Daniel Bowers,Male,39,Not Married,"730 Tony Walks
Kevinmouth, PR 26186",daniel.bowers@yapi.com,617.952.1585x80054,35633.31,Commercial Loan,5.68,1 years,Paid Off,684,42332,Employed,3/28/2021,12/28/2022 0:00
1128,1931,Sydney Hall,Male,52,Not Married,"529 Joanne Centers
East James, AK 06766",sydney.hall@yapi.com,(238)559-8687,38863.51,Mortgage,5.39,2 years,Paid Off,620,61093,Employed,1/8/2021,9/8/2023 0:00
364,2250,Jordan Ortiz,Male,31,Married,"942 Mark Track
Davidbury, MT 26192",jordan.ortiz@yapi.com,6225373283,1640.71,Mortgage,6.4,4 years,Paid Off,684,25500,Employed,7/30/2021,6/30/2026 0:00
682,2387,Andrew Jones,Male,43,Not Married,"0100 Dennis Rest Suite 564
South Kathrynchester, NJ 97840",andrew.jones@yapi.com,541-440-0190x26957,1311.72,Personal Loan,2.78,2 years,Defaulted,465,11765,Unemployed,2/20/2021, 
495,1679,Kelly Caldwell,Female,46,Not Married,"Unit 9587 Box 8234
DPO AP 86372",kelly.caldwell@yapi.com,001-788-675-5673x360,34421.53,Personal Loan,4.06,3 years,Defaulted,634,37377,Employed,7/13/2019, 
119,2620,Robert Zamora,Male,35,Not Married,"57916 Munoz Mount
Fitzgeraldfurt, NE 97112",robert.zamora@yapi.com,(793)691-7077,30550.72,Mortgage,6.1,1 years,Paid Off,847,41025,Employed,7/1/2019,1/1/2021 0:00
22,3357,Amy Sheppard,Male,42,Married,"59279 Kathy Glens Apt. 372
Hayeston, AR 39631",amy.sheppard@yapi.com,001-888-281-3306x8345,22962.78,Personal Loan,5.94,1 years,Paid Off,628,36782,Employed,11/1/2019,7/1/2021 0:00
476,3525,Melissa Wolfe,Female,43,Married,"9081 Alejandro Island Apt. 078
Lake Brittany, WI 57485",melissa.wolfe@yapi.com,921.386.3312,62760.75,Mortgage,3.83,4 years,Paid Off,702,79967,Employed,9/13/2020,11/13/2024 0:00
267,2883,Jennifer Walker,Female,39,Married,"3535 Brian Oval
Port Andrew, VA 13167",jennifer.walker@yapi.com,001-599-588-8898x887,15264.11,Mortgage,5.27,1 years,Paid Off,573,16035,Unemployed,9/27/2020,8/27/2022 0:00
117,3760,Robert Hayes,Male,43,Married,"735 Barry Locks Suite 816
Rodriguezmouth, AZ 56005",robert.hayes@yapi.com,(626)718-0858,41337.68,Commercial Loan,2.16,2 years,Defaulted,600,64387,Self-Employed,8/22/2019, 
1214,3507,Robert Stout MD,Female,45,Not Married,"06301 Burnett Prairie
Davidhaven, VA 02793",robert.stout.md@yapi.com,(437)672-4222x20872,63506.28,Mortgage,3.77,1 years,Paid Off,718,78937,Self-Employed,12/23/2020,2/23/2022 0:00
1036,3003,Ashley Frost,Male,49,Married,"Unit 4215 Box 0723
DPO AE 98543",ashley.frost@yapi.com,662-620-5646x1766,9540.97,Personal Loan,8.21,4 years,Paid Off,651,43029,Employed,5/10/2020,7/10/2024 0:00
413,3464,Jason Hensley,Male,46,Married,"0766 Gray Rapid
Alexishaven, MN 50118",jason.hensley@yapi.com,-6158,51209.82,Personal Loan,4.13,1 years,Paid Off,728,67844,Employed,5/29/2019,4/29/2021 0:00
25,1612,Mark Ortiz,Female,55,Married,"PSC 5072, Box 8479
APO AA 94222",mark.ortiz@yapi.com,(414)956-2952,4133.53,Mortgage,3.22,1 years,Paid Off,771,77969,Self-Employed,11/30/2018,6/30/2020 0:00
439,2574,James Brown,Female,34,Not Married,"8949 Stacy Cape Apt. 423
Lake Robertfurt, HI 95275",james.brown@yapi.com,676.603.1497x810,10740.2,Commercial Loan,6.13,3 years,Paid Off,744,64880,Employed,1/26/2020,1/26/2023 0:00
1006,2853,Maria Anderson,Male,29,Not Married,"20391 Martin Highway
Vanessaport, GU 82737",maria.anderson@yapi.com,(996)445-1404,33704.63,Commercial Loan,6.82,1 years,In Arrears,630,37780,Self-Employed,8/19/2020, 
675,1827,Thomas Herrera,Female,40,Married,"31018 George Plaza Apt. 336
West Meganton, ND 30220",thomas.herrera@yapi.com,(285)568-5693x75876,45148.57,Mortgage,2.96,2 years,Paid Off,799,56762,Employed,7/28/2021,6/28/2024 0:00
308,2754,Angel Watts,Female,41,Not Married,"984 Lynch Stream Suite 237
North Ashleychester, SD 69074",angel.watts@yapi.com,+1-205-752-5265x512,10158.75,Mortgage,2.1,3 years,Paid Off,405,11353,Unemployed,11/29/2018,12/29/2021 0:00
56,2966,John Carlson,Male,35,Married,"333 Martin Crest
Lake David, MT 39358",john.carlson@yapi.com,401-644-9030,68265.39,Commercial Loan,4,4 years,In Arrears,739,78643,Employed,8/27/2021, 
280,3358,Peter Vargas,Female,31,Married,"USNS James
FPO AP 40118",peter.vargas@yapi.com,(762)668-6736x91370,22599.77,Mortgage,6.95,3 years,Defaulted,612,47709,Employed,11/4/2018, 
1004,2478,Scott Thompson,Male,36,Married,"5819 Medina Isle Apt. 596
Williamborough, PW 55580",scott.thompson@yapi.com,933.365.8610,19731.61,Auto Loan,2.83,1 years,In Arrears,657,32279,Employed,6/24/2020, 
237,3862,Zachary Landry,Male,29,Not Married,"5699 Richard Park Suite 744
South Richardberg, CO 79002",zachary.landry@yapi.com,(957)331-2677x59676,32315.62,Mortgage,9.53,4 years,Paid Off,786,51595,Employed,2/26/2021,8/26/2025 0:00
1100,3659,Sandra Kirby,Female,42,Married,"USS Kerr
FPO AE 40993",sandra.kirby@yapi.com,+1-862-903-8176x548,27519.6,Mortgage,8.41,3 years,In Arrears,694,63257,Employed,10/13/2018, 
1450,1776,Derek Thompson,Male,33,Married,"06887 Charles Burg Apt. 899
New Lindaland, NE 50934",derek.thompson@yapi.com,+1-608-905-2714x7742,7504.45,Auto Loan,7.18,3 years,Paid Off,752,69025,Employed,4/23/2020,8/23/2023 0:00
447,1620,Darrell Martinez,Male,52,Married,"004 Martin Plains Apt. 455
Lake Davidville, CA 24865",darrell.martinez@yapi.com,+1-466-743-2505x2161,64191.97,Personal Loan,2.45,4 years,Defaulted,623,67276,Employed,10/10/2019, 
1181,2323,Olivia Bond,Male,48,Married,"4979 Ashley Street
East Elizabeth, OR 35121",olivia.bond@yapi.com,(975)862-8478x212,20753.36,Auto Loan,4.12,4 years,Paid Off,729,54302,Self-Employed,5/13/2020,3/13/2025 0:00
2,2063,Heidi Roach,Male,54,Not Married,"2756 Donaldson Crest Suite 842
New Brittneyport, VT 94973",heidi.roach@yapi.com,(228)714-4616,36585.76,Personal Loan,6.26,3 years,Paid Off,626,72447,Self-Employed,6/24/2019,4/24/2023 0:00
96,3180,Ann Page,Female,41,Married,"04263 Jason Well Apt. 947
Lake Jodi, RI 94143",ann.page@yapi.com,470.296.5301x37822,18965.12,Commercial Loan,9.76,4 years,Defaulted,835,44515,Self-Employed,11/10/2020, 
759,2002,Dwayne Roberts,Male,29,Married,"37879 Nicholas Gateway
Josephview, AR 95983",dwayne.roberts@yapi.com,-7341,41852.51,Auto Loan,8.23,3 years,In Arrears,654,48859,Employed,1/14/2021, 
774,2113,Brandon Dean,Female,54,Not Married,"614 Melton Circle Suite 346
West Harry, LA 76813",brandon.dean@yapi.com,001-962-686-5033,37567.22,Personal Loan,8.25,3 years,Paid Off,630,64848,Employed,5/22/2021,6/22/2024 0:00
76,3623,Jeffrey Brown,Female,36,Married,"USS Grant
FPO AA 20076",jeffrey.brown@yapi.com,+1-482-772-6551x7713,59612.01,Auto Loan,5.08,3 years,Paid Off,771,68465,Employed,9/12/2021,6/12/2025 0:00
647,1740,Jessica Torres,Male,47,Not Married,"12057 Morales Ramp Apt. 537
West Alexanderfort, NV 22838",jessica.torres@yapi.com,+1-602-714-7774x965,55368.81,Commercial Loan,2.09,1 years,In Arrears,776,64413,Self-Employed,7/15/2021, 
225,3752,Yvonne Arroyo,Male,55,Married,"52613 Michael Stream Suite 913
East Jessicaburgh, PW 20748",yvonne.arroyo@yapi.com,(645)348-4893x60503,69128.96,Personal Loan,6.26,1 years,Defaulted,763,72742,Employed,6/22/2021, 
384,2562,Brittany Harper,Male,36,Not Married,"97974 Keith Crossing
East Kenneth, SD 58535",brittany.harper@yapi.com,(569)495-3386x85558,3523.53,Personal Loan,3.96,4 years,Paid Off,819,60342,Self-Employed,7/17/2019,4/17/2024 0:00
1215,3788,Amy Mcdowell,Female,33,Not Married,"39032 Steven Lodge
South Melissaside, LA 65353",amy.mcdowell@yapi.com,001-995-552-1264x1974,11582.85,Mortgage,6.21,1 years,Paid Off,669,31305,Employed,5/24/2021,2/24/2023 0:00
396,3231,Daniel Fuentes,Female,32,Not Married,"80527 Ramirez Highway
Michaelborough, FM 96968",daniel.fuentes@yapi.com,586-950-6859,16885.62,Commercial Loan,3.93,4 years,Paid Off,684,30222,Employed,5/1/2019,1/1/2024 0:00
